All Players 2011 MLB Standard Stats																
Player	Action	Team	INN	GS	QS	CG	W	L	S	BS	K	BBI	HA	ERA	WHIP	Rank
Correa, Hector RP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2400
Honel, Kris RP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2401
Machi, Jean RP PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2406
Shackelford, Brian RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2407
Jimenez, Kelvin RP CHW	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2408
Tanaka, Ryohei P BAL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2409
Cota, Luis SP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2410
Lotzkar, Kyle SP CIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2413
Hughes, Travis RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2414
Martin, Rafael RP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2415
Salas, Juan RP CLE	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2419
Peterson, Adam RP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2422
Knapp, Jason SP CLE	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2425
Dorman, Rich SP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2426
Manzanillo, Santo RP MIL 	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2428
James, Michael RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2430
DeVries, Cole SP MIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2431
Sisk, Brandon RP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2437
Threets, Erick RP CHW	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2441
Michalak, Chris RP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2442
Gayhart, Jared RP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2443
Salmon, Brad RP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2448
Cuevas, Jairo SP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2449
Banks, Josh SP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2456
Goocher, Clint RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2458
Schreiber, Zach RP ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2460
Melville, Timothy SP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2463
Sampson, Keyvius SP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2464
Butler, Josh RP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2465
Gryboski, Kevin RP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2475
Eaton, Adam SP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2476
Montero, Agustin RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2477
Buckwalter, Ross P TOR	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2478
Martinez, Anastacio SP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2482
Graves, Danny RP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2488
Gulin, Lindsay RP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2493
Rodriguez, Ricardo SP PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2502
Papelbon, Jeremy RP CHC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2504
Lamb, John SP KC	-	User Abuser	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2508
Sadler, Billy RP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2510
Collazo, Willie RP TOR	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2512
Rowe, Steven RP TEX	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2513
Stoner, Tobi RP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2515
Anderson, Jason RP PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2530
Young, Corey P TEX	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2533
Chico, Matt SP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2534
Starner, Nathan RP TOR	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2539
Gogal, Jeffrey RP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2547
Parker, Zach SP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2548
Gronkiewicz, Lee RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2550
Chen, Hung-Wen SP CHC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2553
Owens, Rudy SP PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2555
Villarreal, Pedro SP CIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2557
Robertson, Tyler SP MIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2564
Hertzler, Barry RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2571
Bynum, Mike RP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2572
Brooks, Richard RP CHW	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2575
Bowles, Brian RP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2577
Regilio, Nick RP TEX	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2580
Reina, Jesus SP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2583
Meszaros, Daniel RP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2584
Childers, Matt RP PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2585
Forystek, Brian RP BAL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2586
Colome, Alexander SP TB	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2587
Massaro, Michael RP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2592
Dohmann, Scott RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2594
Gonzalez, Marco RP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2595
Smith, Dan B. RP ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2596
Hammes, Zach SP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2597
Meredith, Cla RP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2600
Simonitsch, Errol SP MIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2602
Schmoll, Steve RP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2606
Lugo, Jose RP MIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2609
Nannini, Mike RP TOR	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2611
Cannon, Jon SP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2613
Pinto, Renyel RP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2617
Huisman, Justin RP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2624
Wolfe, Brian RP TOR	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2625
Nix, Michael RP ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2626
Gustafson, Timothy P ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2627
Trahern, Dallas SP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2628
Johnson, Jeremy RP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2630
Syndergaard, Noah SP TOR	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2631
Skaggs, Tyler SP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2633
Searles, Jonathan RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2634
Deago, Roger SP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2636
Cali, Carmen RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2638
Britton, Drake SP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2640
Woody, Abraham RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2641
Donnelly, Brendan RP PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2644
Garcia, Angel RP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2645
Shields, Scot RP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2646
Wright, Chase SP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2647
Smith, Jesse RP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2652
Fish, Robert RP ATL 	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2653
Bell, Rob RP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2657
Ring, Royce RP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2662
Albaladejo, Jonathan RP NYY 	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2663
Glant, Dustin RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2665
Garcia, Harvey RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2667
Chiavacci, Ron RP PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2670
Figaro, Alfredo RP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2671
Yabuta, Yasuhiko RP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2679
Rust, Evan RP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2680
Buglovsky, Christopher RP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2681
Nevarez, Matt RP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2685
Whitaker, Craig RP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2686
Vaughan, Beau RP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2689
Ginter, Matt SP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2690
Rice, Scott RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2691
Brown, Brooks RP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2695
Aquino, Greg RP CHW	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2701
Rivera, Mumba RP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2704
Salazar, Danny SP CLE	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2705
Mastny, Thomas RP CLE	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2708
Songster, Jud RP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2710
Moss, Damian RP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2712
McKiernan, Eddie RP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2714
Moreno, Edwin RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2715
Mattioni, Nick RP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2716
Narron, Sam SP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2717
Aumont, Phillippe SP PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2718
Meyers, Brad SP NYY 	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2720
Dunn, Scott RP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2721
Fogg, Josh RP PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2723
Stewart, Scott E. RP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2725
Hultzen, Danny SP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2726
Henderson, Jim P MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2729
Jones, Beau P TEX	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2734
Pelzer, Wynn SP BAL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2735
Martinez, Joe RP CLE	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2739
Maxwell, Blake RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2740
Jackson, Luke SP TEX	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2745
Musser, Neal RP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2746
Benitez, Armando RP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2747
Diaz, Felix RP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2758
Crawford, Tristan RP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2762
Campusano, Ed RP CHC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2765
Perez, Martin SP TEX	-	User Abuser	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2766
Biddle, Jesse SP PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2770
Schoeneweis, Scott RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2771
Waddell, Jason RP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2774
Lehr, Justin SP CIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2775
Hernandez, Fernando RP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2777
Rundles, Richard RP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2783
Rogers, Brian A. RP PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2785
Turnbow, Derrick RP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2787
Walker, Tyler RP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2790
Loux, Barret SP TEX	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2792
Murphy, Bill RP TOR	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2795
Urquidez, Jason RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2797
Ray, Ronald RP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2800
Vargas, Jose RP TEX	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2802
Gallagher, Sean RP CIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2803
Atlee, Thomas RP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2806
Lewis, Jensen RP CLE	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2807
Beam, T.J. RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2810
Haigwood, Dan SP PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2815
Wilkie, Josh RP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2820
Bongiovanni, Vincent RP TOR	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2822
Taylor, Andrew RP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2825
Satterwhite, Cody SP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2827
Pote, Lou RP TEX	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2828
Loux, Shane SP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2831
Smith, Travis SP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2834
Shappi, A.J. RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2837
Christiani, Nick P CIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2838
Felix, Francisco RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2843
Condrey, Clay RP MIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2846
Fox, Chad RP CHC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2848
Thompson, Mike SP PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2849
Gardner, Richie SP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2852
Gray, Sonny P OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2853
Bateman, Joe RP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2854
Moreno, Victor RP BAL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2855
Allie, Stetson SP PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2858
Miller, Greg D. RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2861
Lorin, Brett SP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2862
Hernandez, Orlando SP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2864
Bierbrodt, Nick SP BAL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2867
Butto, Francisco RP PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2868
Robertson, Nate SP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2869
Province, Christopher RP MIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2872
Cox, Bryson RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2873
Smith, Cody RP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2876
Rueckel, Danny RP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2879
Hoover, J.J. RP ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2880
Campbell, Brett B. RP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2882
Gorgen, Matt RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2883
Dwyer, Chris SP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2885
Furnish, Brad RP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2891
Lujan, John RP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2893
Tata, Jordan SP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2894
Lyman, Jeff RP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2904
Core, Danny RP TOR	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2906
Smith, Sean H. RP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2907
Segovia, Zack RP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2912
Huber, Jon RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2915
Miller, Shelby SP STL 	-	Shits & Giggles	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2917
De Jong, Jordan RP TOR	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2919
Hutchison, Drew P TOR	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2921
Burke, Greg RP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2923
Tucker, Glenn RP ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2927
Blair, Seth SP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2931
Krebs, Joseph RP CIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2939
Patterson, Scott RP SEA 	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2940
Smith, Carlton RP CLE	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2941
Seddon, Chris RP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2944
Rodriguez, Wilmin RP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2945
McNutt, Trey SP CHC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2952
Fortunato, Bartolome RP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2954
Tsao, Chin-Hui RP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2955
Allison, Jeffrey SP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2956
Seay, Bobby RP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2957
Anderson, Brian RP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2958
Tomoro, Denny RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2963
Castellanos, Hugo RP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2965
Rodriguez, Orlando RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2967
Hoffman, Matt P DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2969
Hutchinson, Trevor RP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2971
Jukich, Ben SP CIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2972
Norrick, Tyler RP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2973
Meyer, Matt RP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2975
Clarke, Darren RP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2976
Taubenheim, Ty SP TEX	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2978
Garcia, Christian SP NYY	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2979
Wise, Brendan RP MIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2980
Muniz, Carlos RP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2984
Jamison, Neil RP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2985
Mills, Adam RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2987
Crosby, Casey SP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2991
Rincon, Juan RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2994
Benjamin, Ramon SP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2995
Chapman, Chance P PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2996
Klein, Daniel P BAL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2997
Spottiswood, William RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3002
Gervacio, Sammy RP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3003
Dessens, Elmer RP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3007
Majewski, Gary RP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3008
Valentine, Joe RP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3010
Mateo, Juan SP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3011
Cabral, Cesar RP NYY 	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3012
Wagner, Ryan RP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3013
