All Players 2007 MLB Standard Stats															
Player	Team	INN	GS	QS	CG	W	L	S	BS	K	BBI	HA	ERA	WHIP	Rank
Deza, Fredy SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2651
Wood, Travis SP CIN 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2654
Bernero, Adam RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2655
Ortegano, Jose SP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2660
Peterson, Adam RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2663
Cahill, Trevor SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2665
Knapp, Jason SP CLE 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2666
King, Blake RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2667
Dorman, Rich SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2669
Mathes, J.R. SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2670
Maclane, Evan SP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2673
Shafer, David RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2675
Trubee, Luke RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2678
James, Michael RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2679
Scarpetta, Cody SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2681
Gothreaux, Jared SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2682
Cassidy, Scott RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2683
Crouthers, Dave RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2687
Rodriguez, Derek RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2689
Bumatay, Mike RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2693
Michalak, Chris RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2694
Bumgarner, Madison SP SF	Disco Bush Horticulturists	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2695
Holland, Derek SP TEX	Floaters and Sinkers	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2697
Melancon, Mark RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2699
Cuevas, Jairo SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2700
Rohrbough, Cole SP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2702
Meaux, Ryan RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2714
Goocher, Clint RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2717
Schreiber, Zach RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2720
Bailey, Cory RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2723
Brackman, Andrew SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2724
Butler, Josh J. RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2728
Sequea, Jacobo RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2729
Connolly, Jon SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2737
Davis, Wade SP TB	Floaters and Sinkers	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2738
Gryboski, Kevin RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2739
Stanczyk, Ben RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2742
Montero, Agustin RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2743
Reineke, Chad SP OAK 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2748
Holdzkom, Lincoln RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2749
Webb, Ryan RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2750
Duensing, Brian SP MIN	Want-a-be Ghetto All Stars	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2751
Martinez, Anastacio SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2753
Childers, Jason RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2754
Ward, Zachary RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2756
Perry, Ryan RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2761
Fisher, Carlos RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2762
Ramirez, J.C. SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2763
Jang, Pil Joon SP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2765
Duffy, Daniel SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2767
Italiano, Craig RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2774
Graves, Danny RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2776
Hill, Danny RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2779
Perkins, Vince RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2783
Gulin, Lindsay RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2785
Maestri, Alessandro RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2788
Estes, Shawn SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2797
Delaney, Rob RP MIN 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2800
Ross, Tyson SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2803
Rodriguez, Ricardo SP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2805
Kroenke, Zachary RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2807
Severino, Atahualpa RP WAS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2810
Bierd, Randor RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2812
Zimmermann, Bob RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2815
Escalona, Sergio RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2816
Poreda, Aaron RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2817
Barthmaier, Jimmy SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2819
Sadler, Billy RP HOU 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2821
Journell, Jimmy RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2823
Reynoso, Paulino RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2824
Axford, John B. RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2825
Rowe, Steven RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2826
Burnett, Sean RP WAS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2827
Stevens, Jeff RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2828
Stoner, Tobi RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2830
Lentz, Richard RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2832
Gallo, Mike D. RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2843
Sues, Jeff RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2846
Johnson, Nathan RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2853
Hanson, Tommy SP ATL 	Sofa Kings	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2858
Hellickson, Jeremy SP TB 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2862
Kemp, Beau RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2864
Kahn, Stephen RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2865
Worrell, Mark RP SD 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2866
Starner, Nathan RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2868
Rodriguez, Henry A. RP OAK	Floaters and Sinkers	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2870
Gogal, Jeffrey RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2871
Atilano, Luis SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2874
Parker, Zach SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2876
Johnson, David RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2877
Bueno, Francisley RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2882
Carpenter, Andrew J. SP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2883
Williams, Randy RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2893
Main, Michael SP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2895
Robertson, Tyler SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2897
Isenberg, Kurt RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2904
Hertzler, Barry RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2905
Breslow, Craig A. RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2906
Bynum, Mike RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2907
Beato, Pedro SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2909
Bowles, Brian RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2913
Regilio, Nick RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2916
Heyer, Craig RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2917
Madrigal, Warner RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2919
Pauley, David SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2920
Sanchez, Humberto SP NYY	SA`s	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2921
Guerra, Deolis SP MIN 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2922
Barbara, Michael RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2923
Reina, Jesus SP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2924
Smit, Alexander RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2926
Childers, Matt RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2927
Forystek, Brian RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2930
Marquez, Jeff SP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2931
Zink, Charlie SP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2933
Massaro, Michael RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2942
Deduno, Samuel SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2947
Gonzalez, Marco RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2948
Smith, Dan B. RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2949
Hammes, Zach SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2951
Cheng, Chi-Hung SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2953
Huff, David SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2956
Espineli, Geno M. RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2960
Simonitsch, Errol SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2961
Johnson, Kris SP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2964
Hyde, Lee RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2966
Bell, Trevor SP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2968
Nelson, Brad RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2969
Schmoll, Steve RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2971
Lugo, Jose RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2974
Nannini, Mike RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2975
Cannon, Jon SP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2980
Scherzer, Max SP ARI	SA`s	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2982
Sharpe, Steven RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2983
Venters, Jonny SP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2984
Romero, Aquino RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2987
Choi, Hyang-Nam RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2988
Huisman, Justin RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2994
Nix, Michael RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2997
Tamayo, Ignacio RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2998
Friedrich, Christian SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2999
Smith, Greg SP COL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3000
Trahern, Dallas SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3002
Johnson, Jeremy RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3003
Elliott, Matthew RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3009
Searles, Jonathan RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3010
Deago, Roger SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3013
Rivas, Amaury SP MIL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3015
Montero, Oscar RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3016
Roemer, Wes SP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3018
Hunter, Brett RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3023
Woody, Abraham RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3024
Garcia, Angel RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3028
Kinsey, Christopher RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3029
Sadowski, Ryan SP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3030
O'Connor, Brian P. RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3032
Nageotte, Clint RP NYM	Disco Bush Horticulturists	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3033
Russell, Adam RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3037
Smith, Jesse RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3038
Weathers, Casey RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3041
Large, Terry RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3045
Tobin, Mason RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3046
Texeira, Kanekoa RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3047
Fiske, Justin RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3051
Matos, Osiris RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3054
Glant, Dustin RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3056
Hurley, Eric SP TEX 	Disco Bush Horticulturists	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3057
Mackintosh, Jason RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3059
Romero, Ricky SP TOR	Sofa Kings	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3061
Teheran, Julio SP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3063
Chiavacci, Ron RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3067
Maine, Scott RP ARI 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3068
Figaro, Alfredo SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3069
DeBarr, Nick RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3079
Ondrusek, Logan RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3081
Joaquin, Waldis RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3082
Yabuta, Yasuhiko RP KC 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3086
Rust, Evan RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3087
Hayhurst, Dirk RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3088
Hudson, Daniel SP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3089
Buglovsky, Christopher RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3091
Ballard, Michael SP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3093
Nevarez, Matt RP HOU 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3094
Uehara, Koji SP BAL 	SA`s	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3095
Corey, Mark RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3096
Stark, Denny RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3098
Ginter, Matt SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3100
Vaughan, Beau RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3101
Rice, Scott RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3102
McGee, Jake SP TB	Whiteness	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3104
Lopez, Arturo A. RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3106
Plummer, Jarod RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3107
Walters, P.J. RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3109
Brown, Brooks RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3110
Chatwood, Tyler SP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3111
Robertson, David RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3116
Martinez, Michael RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3117
Harrington, Matt RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3121
Castillo, Alberto RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3127
De Los Santos, Fautino RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3128
Rivera, Mumba RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3132
Hall, Bo RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3133
Nieve, Fernando SP NYM 	SA`s	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3135
Songster, Jud RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3136
Lecure, Sam SP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3141
Colon, Roman RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3142
Woodard, Robert RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3145
McKiernan, Eddie RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3146
Moreno, Edwin RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3149
Mattioni, Nick RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3150
Narron, Sam SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3152
Aumont, Phillippe SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3153
Simon, Alfredo SP BAL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3155
Dunn, Scott RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3159
Erbe, Brandon SP BAL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3164
Stewart, Scott E. RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3165
Capellan, Jose M. SP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3166
Pelzer, Wynn SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3174
Deschenes, Marc RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3179
Martinez, Joe SP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3181
Maxwell, Blake RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3183
Powell, Jeremy RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3188
Castillo, Jesus SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3190
Houser, James SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3193
Harrison, Matt SP TEX 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3194
Serrano, Alex RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3199
Infante, Gregory SP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3210
Pena, Luis RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3212
Marte, Victor M. RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3214
Diaz, Felix RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3217
Vasquez, Jorge RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3219
Crawford, Tristan RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3221
Campusano, Ed RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3223
Perez, Martin SP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3226
Oyervidez, Jose RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3232
Carlson, Jesse RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3234
Perez, Wilfrido RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3235
Powers, Daniel RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3237
Lehr, Justin SP CIN 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3238
Waddell, Jason RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3239
Mills, Brad SP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3241
Hernandez, Fernando RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3244
Villafuerte, Brandon RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3246
Matusz, Brian SP BAL	Whiteness	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3249
Foster, John RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3252
McClellan, Kyle RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3253
Rundles, Richard RP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3255
Herndon, David RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3258
Asadoorian, Rick RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3260
Carter, Lance RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3263
Freed, Mark RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3266
